"","player_api_id","player_fifa_api_id","id","player_name","birthday","height","weight","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"2699",34946,164008,6045,"Lee Croft","1985-06-21 00:00:00",-1.14423346222225,0.590122650701035,"2015-01-09",-0.784412308433987,-1.4295769030993,"right","medium","medium",0.867467887917338,-0.856853270485421,-0.138980843527001,-0.061879869618946,0.535453072010636,0.31594528700813,0.398928978824499,0.583836991442235,-0.0207527260765848,0.236677172914774,-0.302921579820145,-0.461979353476847,-0.222373510791006,-0.0366854182842949,0.514400496569031,-0.0651502785823391,0.274603237370918,0.348123824894233,-0.734949386399914,0.250396099594038,-0.00515657221252137,0.378258143861256,0.409188400765673,0.333689237544174,0.130939731130825,0.167866349811797,0.0451490664290542,46,-0.409065066194865,-0.540567891257847,-0.482144677097266,-0.593980928312701,-0.290025387575872
"2701",34952,45595,2178,"Daniele Bonera","1981-05-31 00:00:00",0.179772618874657,-0.380201200993626,"2015-05-01",0.863495835060431,0.288788830349968,"right","low","high",-0.978496308993676,-1.44748731162459,0.973511639390507,-0.281748984802889,-1.42217484627204,-1.00787142211713,-0.905839089755786,-1.19229236809752,0.505076396209931,-0.678554211709502,-0.980352703665663,-0.914657662799305,-1.09275222220571,0.371687568286743,0.149055182778679,-0.129044763700497,0.806949015458549,-0.828234074964475,0.773162340668885,-0.0423239634579684,1.09832724939966,1.63984392577785,-1.57104339554571,-0.703807587349677,-0.283393932737108,1.56238594450751,1.44644263943355,76,-0.755221749740967,-0.786750076775545,-0.800423897860031,-0.77482680453489,-0.739998300397935
"2710",35110,176285,10827,"Winston Reid","1988-07-03 00:00:00",1.50377869997156,1.78436739124831,"2015-03-06",1.09891128413106,1.02523128754251,"right","medium","high",-1.71896782300883,-0.228113807337268,1.66325697879936,0.0846995405036824,-1.15981234175993,-1.03865785721307,-1.2023772871604,-0.694976147426389,0.399910571752628,-0.441272000880986,0.10837588822892,0.896055574490529,-0.802625985067476,0.546704562531473,-1.53153326065694,0.829372513071868,0.274603237370918,0.694111442499736,1.10829828001751,-0.0423239634579684,0.784492401051239,1.20215089939863,-0.749971675123915,-0.757286805127711,0.0637504883414308,1.45908819675227,1.44644263943355,77,-0.178293943830797,-0.0482035202224509,-0.418488832944713,-0.352853093349784,-0.233778773473114
"2711",35112,179645,9801,"Simon Kjaer","1989-03-26 00:00:00",1.06244333960593,2.23220916895354,"2015-03-06",1.779000359224,1.40709033942013,"right","low","medium",-0.404891615038276,-0.971169536512358,1.59650742982431,1.03746570630077,-0.675450794968341,-1.03865785721307,-0.0162244975419555,1.07100390148743,0.960794968858245,0.30447209029435,-0.327115548528913,0.141591725619765,-1.23781534077483,1.55791386261214,-0.435497319285885,1.21273942378081,-0.346466837064651,0.278926301373133,1.27586624969182,-0.686308102172382,1.27043023075202,1.6655905743884,-1.32955171306871,-0.372236437125869,-0.473763453973726,1.68289998355528,1.59658123654117,79,-0.524450627376899,-0.294385705740149,-0.100209612181949,-0.292571134609054,-0.00879231706208249
"2713",35121,179646,4909,"Jesper Juelsgaard","1989-01-26 00:00:00",-0.261562741490978,0.963324132122058,"2015-03-06",-0.627468675720233,-0.447653626842577,"left","None","7",0.721459420365055,-1.14264393555276,-0.205730392502052,0.304568655687625,-0.251634441525699,0.0696538062406394,-0.668608531832098,0.34025353641964,-0.160973825352989,0.0332924207760461,0.217248747418378,0.556546842498685,-0.258639290433285,0.430026566368319,0.514400496569031,-0.384622704173128,0.363327533718856,0.451920110175884,0.354242416483108,0.250396099594038,0.905976858476433,0.609977981356141,-0.778950677021155,-0.949811989128631,-0.67533118234191,0.555232903893939,0.545611056787801,62.5,-0.524450627376899,-0.294385705740149,-0.100209612181949,-0.413135052090513,-0.00879231706208249
"2716",35324,169426,884,"Antonio Barragan","1987-06-12 00:00:00",0.621107979240291,1.11260472469047,"2015-04-10",0.941967651417309,0.92703895991684,"right","high","medium",1.10942477700398,-0.342430073364205,0.728763293148655,0.260594832650837,0.438580762652318,0.0819683802790141,1.08689759680319,0.133207599650434,0.77850753979892,0.440061925053502,0.601932849887798,0.337752326326163,0.299853716057818,0.546704562531473,0.0759861200206081,-0.0523713815587074,0.363327533718856,0.998580545992579,0.773162340668885,-0.0423239634579684,1.17324266481186,1.35663079106188,0.293272393176714,-0.243886314458589,0.0637504883414308,1.36612022377256,1.2262393636757,76.8,-0.582143407967916,-0.479022344878422,-0.291177144639608,-0.473417010831243,-0.34627200167863
"2717",35327,167905,920,"Antonio Valencia","1985-08-04 00:00:00",-0.261562741490978,0.291561465564216,"2015-03-13",1.88362944769983,1.35253904629475,"right","medium","high",1.78523539824598,0.743574453891694,0.528514646223504,1.1840451164234,1.26199539219802,1.36268408026997,0.932697734152797,1.01010803773178,1.10101606813465,1.05021618146969,1.26968638624981,1.42418026870006,1.01066299704649,1.4801285318367,0.733607684843242,1.27663390889897,-0.346466837064651,1.10929658362634,0.438026401320263,0.601660175256445,0.784492401051239,0.120791657755827,1.10468444629943,1.4888403415497,1.07158913018235,0.0774808205259643,0.195287663536678,57.5,-0.00521560205774617,-0.294385705740149,-0.35483298879216,-0.533698969571972,-0.515011843986903
"2718",35336,170877,5951,"Kyle Letheren","1987-12-26 00:00:00",1.06244333960593,1.11260472469047,"2015-01-16",-0.941355941147741,-1.34774996341124,"right","medium","medium",-1.84411793805364,-1.37127646760664,-2.14146731277852,-2.70030925182626,-1.40199311515573,-2.0853966504749,-1.61753076352685,-1.42572651249417,-2.33440086413725,-2.54291443964784,-1.05293460979197,-0.914657662799305,-0.512499747929241,-0.0366854182842949,-1.82380951168922,-2.2375627725997,0.18587894102298,-2.28138206890759,0.186674446808797,-1.6230123039388,-0.916290002901476,-1.47550055609783,-1.67729973583559,-1.91243790913324,-1.88473755255101,-1.17500437100629,-1.30609830753956,25,2.70634508572005,2.8444371596105,2.76430337468293,2.78180876116814,2.74729177397305
"2720",35345,152514,4695,"Jason Puncheon","1986-06-26 00:00:00",-1.58556882258789,-0.828042978698854,"2015-05-22",0.753635292160803,0.174231114786682,"left","medium","low",1.22205988054431,1.37231391703985,-1.14022407815276,0.480463947834779,1.32254058554697,1.16565089565597,0.719190232021478,1.32676652926115,0.666330660377796,0.833272445855043,0.906776855618281,0.820609189603452,0.865599878477376,0.14999937557675,1.09895299863359,0.957161483308184,0.540776126414733,0.209728777852032,-0.0311639137678073,1.18710030136046,0.0555856565000756,-1.01206088110806,0.849669229603716,1.1679650348815,0.990962038835077,-1.17500437100629,-0.305174326822069,37,-0.178293943830797,-0.1712946129813,-0.100209612181949,0.00883865909459249,-0.233778773473114
"2721",35398,169451,7357,"Michael Gardyne","1986-01-23 00:00:00",-2.02690418295352,-2.02228771924613,"2015-03-27",-1.286631933118,-1.95326931710289,"right","high","medium",-0.0920163274262397,0.423488909016271,-0.205730392502052,-0.64819751010946,0.29327229861484,0.512978471622123,0.280313699862655,0.583836991442235,-0.441416023905797,0.345149040722096,1.06645704909615,1.00168051333244,1.80851014917664,-1.41348577300951,1.27431874925296,-0.256833733936812,1.03763218596319,0.417321348415334,-2.0754931437944,0.0747640617628341,-0.491094401913297,-0.538322546674069,-0.0312924280723706,0.0128139308759724,0.937210644603561,-0.265984190760201,-0.405266724893818,41,-0.524450627376899,-0.479022344878422,-0.291177144639608,-0.473417010831243,-0.571258458089661
"2729",35421,142938,3782,"German Denis","1981-09-10 00:00:00",0.179772618874657,1.78436739124831,"2014-11-28",1.41279854955857,0.861577408166391,"right","medium","medium",0.0957088451409821,1.94389524717453,1.73000652777441,0.377858360748939,1.62526655229171,0.623809637967493,0.992005373633719,0.888316310220479,-0.932189871373212,0.575651759812654,-0.254533642402608,0.141591725619765,-0.367436629360124,1.24677253951039,0.587469559327101,1.21273942378081,1.87164057163381,0.278926301373133,1.44343421936613,0.83583622569805,-0.916290002901476,-1.38967839406269,1.80018049183318,-0.0513611304576678,1.87786004365509,-1.17500437100629,-1.25605210850369,25,-0.12060116323978,-0.1712946129813,-0.35483298879216,-0.654262887053431,-0.627505072192419
"2734",35442,165735,1350,"Bradley Jones","1982-03-19 00:00:00",1.50377869997156,-0.00699971957260257,"2015-04-10",0.431900845097608,-0.161259337934365,"left","None","0",-1.84411793805364,-1.37127646760664,-2.14146731277852,-2.55372984170363,-1.40199311515573,-2.0853966504749,-1.61753076352685,-1.42572651249417,-2.19417976486085,-2.81409410916615,-1.05293460979197,-0.744903296803383,-2.90604120431968,-0.270041410610602,-2.48143107651186,-2.42924622795417,0.274603237370918,-1.79699940425988,0.186674446808797,-1.6230123039388,-1.28074337517706,-1.47550055609783,-1.67729973583559,-2.23331321580144,-1.28003436744646,-1.17500437100629,-1.30609830753956,25,3.39865845281226,3.21371043788705,3.52817350451357,3.2489939414088,3.3519428755777
"2735",35443,164459,9586,"Sebastian Larsson","1985-06-06 00:00:00",-0.702898101856612,-1.05196386755147,"2015-05-01",0.6280803859898,0.0433080112857862,"right","medium","medium",2.03553562833561,1.25799765101291,0.471300747102032,0.890886296178139,1.50417616559382,0.870101118734984,1.94092760532847,2.05403713068576,1.17112661777285,0.914626346710535,-1.12551651591827,-0.0847474290414647,0.430410522770023,1.13009454334724,0.806676747601313,1.21273942378081,0.18587894102298,0.802850408032894,-0.100584929775737,1.47982036441246,1.27043023075202,0.378258143861256,0.872852431121509,1.42466528021606,1.60910307249751,0.765517604681387,0.359725174654552,58.1428571428571,-0.524450627376899,-0.294385705740149,-0.100209612181949,-0.111725258386866,-0.458765229884145
"2737",35451,173349,6169,"Lionel Ainsworth","1987-10-01 00:00:00",NA,NA,"2015-03-27",-0.117401869400532,-0.652220976062728,"right","medium","low",0.580665540939638,0.743574453891694,-1.74097001892821,0.359535934483611,0.898724232104329,0.546843550227653,0.576851897267265,-0.268705101136848,0.0318301861520668,0.287523360949456,1.63259591688134,1.53734984603068,1.08319455633105,-0.270041410610602,1.37296198397636,0.765478027953711,-0.790088318804343,-0.17085760151402,-2.43157507935231,-0.0423239634579684,-1.52371229002745,-1.37251396165566,0.322251395073954,0.445995594878044,0.534075187867193,-1.17500437100629,-1.45623690464719,25,-0.351372285603848,-0.479022344878422,-0.100209612181949,-0.232289175868325,-0.233778773473114
"2738",35453,157970,8898,"Ricardo Batista","1986-11-19 00:00:00",1.9451140603372,0.440842058132625,"2014-12-05",-0.50191376954923,-0.807692161470043,"right","medium","medium",-1.84411793805364,-1.37127646760664,-2.14146731277852,-1.96741220121312,-1.40199311515573,-2.0853966504749,-1.61753076352685,-1.42572651249417,-1.63329536775523,-2.88188902654572,-1.63358985880241,-1.8954606663313,-1.38287845934395,-1.71684856303371,-1.82380951168922,-1.85419586189075,-0.257742540716713,-2.90415978059749,0.0191064771344855,-1.6230123039388,-0.977032231614073,-1.52699385331891,-1.67729973583559,-1.91243790913324,-1.88473755255101,-1.17500437100629,-1.30609830753956,25,2.76403786631107,3.02907379874877,3.0825825954457,3.07116216312365,3.0847714585896
"2740",35463,164010,10815,"Willo Flood","1985-04-10 00:00:00",NA,NA,"2015-02-20",-0.470525043006479,-1.10226914434706,"right","medium","high",0.533734247797833,-0.1709556743238,-0.205730392502052,0.451148065810253,-0.978176761713085,0.439091027391875,0.576851897267265,0.888316310220479,0.399910571752628,0.372267007673926,1.02774669916212,0.594270034942223,1.76015577632027,-0.270041410610602,1.80528727196161,0.573794572599238,1.33929479354618,1.59367924827404,-0.986301340911381,0.660204187866847,0.905976858476433,0.68721792718777,0.00348237420431718,0.654564544212375,0.130939731130825,0.271164097567035,0.545611056787801,53,-0.12060116323978,-0.1712946129813,-0.100209612181949,-0.232289175868325,-0.290025387575872
"2741",35466,100803,5653,"Karl Henry","1982-11-26 00:00:00",0.621107979240291,0.590122650701035,"2015-03-06",0.157249487848538,-0.447653626842577,"right","medium","high",0.408584132753018,0.17199312375701,-0.0722312945519508,0.854241443647481,-0.19108924817675,0.439091027391875,-0.0755321370228775,-0.451392692403794,0.908212056629593,0.101087338155622,-0.835188891413052,-0.914657662799305,-0.367436629360124,0.313348570205166,-0.362428256527815,0.50990008748108,0.452051830066795,0.694111442499736,1.19208226485466,0.543116162646044,1.39191468817721,0.854571143156298,0.119398381793276,0.462039360211454,-0.608141939552516,1.16210717195596,1.15867699497727,73,-0.0629083826487632,-0.232840159360724,-0.418488832944713,-0.0514432996461369,-0.34627200167863
"2746",35480,169458,404,"Alex Bruce","1984-09-28 00:00:00",-0.261562741490978,0.814043539553649,"2015-02-27",-0.15663777757897,-0.774961385594819,"right","low","medium",-1.28094242035198,-1.59990899966051,0.528514646223504,-0.574907805048145,-0.614905601619392,-0.730793506253705,-1.32099256612224,-1.66930996751677,-0.441416023905797,-0.644656753019714,-2.34126344353389,-0.990104047686382,-0.512499747929241,-0.85343139142637,0.36826237105289,-1.21525101070918,0.407689681892826,0.278926301373133,0.521810386157419,-1.03757217783479,1.33117245946461,0.429751441082341,-1.67729973583559,-1.46321247979775,-1.48160209581465,0.890950584098462,0.895934450038924,73,-0.466757846785882,-0.1712946129813,-0.291177144639608,-0.111725258386866,-0.458765229884145
"2751",35496,152469,5690,"Kelvin Davis","1976-09-29 00:00:00",0.621107979240291,0.963324132122058,"2014-09-18",0.314193120562292,-0.283999747466456,"right","medium","medium",-1.84411793805364,-1.37127646760664,-2.14146731277852,-2.70030925182626,-1.40199311515573,-2.0853966504749,-1.61753076352685,-1.42572651249417,-2.54473251305186,-2.47511952226827,-1.12551651591827,-1.59367512678299,-1.02022066292115,0.430026566368319,-0.289359193769744,-2.17366828748154,0.895673311806487,-1.79699940425988,0.0191064771344855,-1.6230123039388,-1.03777446032667,-1.37251396165566,-1.67729973583559,-1.91243790913324,-0.876898910710094,-1.17500437100629,-1.30609830753956,25,3.34096567222124,3.21371043788705,2.50967999807272,3.26406443109398,3.30975791500063
"2753",35499,163530,4851,"Jeremy Clement","1984-08-26 00:00:00",-0.261562741490978,-0.00699971957260257,"2014-11-21",1.36048400532065,0.807026115041018,"left","medium","high",0.471159190275426,0.343467522797416,0.728763293148655,1.30619462485892,0.172181911916943,0.0696538062406394,-0.1348397765038,0.279357672663991,1.35808808347472,0.440061925053502,-0.810994922704284,-0.788913687987511,0.0677527263472292,0.896738551020934,0.29519330829482,0.573794572599238,1.1618462008503,1.33995499536334,0.270458431645952,0.83583622569805,1.04770872547249,1.61409727716731,-0.344265648562559,1.10378997354786,0.668453673445983,1.64846740097021,1.44644263943355,77.3333333333333,-0.0629083826487632,-0.355931252119573,-0.100209612181949,-0.413135052090513,-0.00879231706208249
"2755",35502,28178,10029,"Steven Hammell","1982-02-18 00:00:00",-1.58556882258789,0.291561465564216,"2015-05-15",-0.235109593935848,-0.856788325282879,"left","medium","medium",0.76839071350686,-1.19980206856623,0.294891224810827,0.304568655687625,-1.40199311515573,-0.0534919341431059,0.932697734152797,1.13189976524307,0.505076396209931,0.21972844356988,0.199103270886802,0.141591725619765,0.430410522770023,-0.0366854182842949,0.587469559327101,-0.192939248818655,2.04908916432969,1.35148791595019,0.940730310343196,0.133308074373235,0.420039028775658,0.764457873019398,-1.27159370927423,-0.372236437125869,-1.88473755255101,0.878038365629057,0.658215004618519,64.25,-0.12060116323978,-0.602113437637271,0.0271020761231569,0.00883865909459249,-0.233778773473114
"2760",35523,172937,3909,"Glenn Murray","1983-09-25 00:00:00",0.621107979240291,1.26188531725888,"2015-03-27",0.353429028740731,-0.243086277622425,"right","medium","medium",-0.467466672560683,1.5652226159603,1.33785292754599,0.121344393034339,0.959269425453278,0.192799546624385,0.221006060381733,-0.999455466204633,-0.222320556286416,0.380741372346373,-0.417842931186795,-0.216778602593848,-0.439968188644682,0.0945773273992529,0.605736825016619,0.709570353475323,0.318965385544887,-0.127609149313333,0.521810386157419,0.82851822412175,0.511152371844553,-0.342648017233944,1.14815294914529,0.798958432213066,1.40753534412932,-1.27830211876153,-1.15595971043194,22,-0.0629083826487632,0.0133420261569736,-0.100209612181949,-0.533698969571972,-0.34627200167863
"2770",35559,100330,5364,"Jose Saez","1982-05-07 00:00:00",-2.02690418295352,-2.17156831181454,"2014-09-18",-0.15663777757897,-0.774961385594819,"right","medium","high",0.220858960185797,-0.1709556743238,-0.00548174557690029,0.74430688605551,0.83817903875538,-0.0534919341431059,0.102390781419889,0.82742044646483,0.680352770305436,0.372267007673926,-1.19809842204458,-2.64992451520206,0.140284285631788,0.663382558694626,1.46429831242395,0.50990008748108,-0.257742540716713,0.209728777852032,-0.734949386399914,0.777292213087649,0.845234629763836,1.15065760217754,0.119398381793276,0.654564544212375,0.735642916235377,0.271164097567035,0.7457958529313,57,-0.235986724421814,-0.540567891257847,-0.100209612181949,-0.533698969571972,-0.0650389311648403
